Rk,Unnamed: 1,Age,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19,OBPM,DBPM,BPM,VORP,Year,Team,Percent_VORP,TOV%,USG%,Unnamed: 16,Unnamed: 21,3PAr,Unnamed: 17,Unnamed: 22
7,Danny Ferry,35,10,155,4.7,0.40299999999999997,0.121,3.7,11.2,7.5,8.3,0.0,0.5,,0.0,0.1,0.1,0.023,,-3.6,-1.3,-4.9,-0.1,2002,SAS,-0.04347826086956522,5.4,11.5,,,0.606,,
8,Tyler Hansbrough,26,11,164,8.7,0.405,0.42,8.6,16.1,12.4,6.2,1.7,1.5,,-0.1,0.2,0.1,0.035,,-3.4,0.2,-3.3,-0.1,2012,IND,-0.04347826086956522,11.9,19.0,,,0.0,,
9,Todd Fuller,24,10,105,5.3,0.428,0.385,9.3,21.8,15.7,0.0,0.0,1.6,,-0.1,0.1,0.1,0.023,,-6.0,-1.3,-7.3,-0.1,1999,UTA,-0.04347826086956522,14.1,16.2,,,0.0,,
7,Bart Kofoed,23,10,109,2.3,0.44,0.087,3.4,10.9,7.4,14.1,0.5,0.0,,-0.2,0.1,-0.1,-0.044000000000000004,,-7.3,-0.1,-7.3,-0.1,1988,UTA,-0.04347826086956522,27.4,13.2,,,0.217,,
8,Festus Ezeli,23,12,134,6.4,0.54,1.615,11.4,13.6,12.6,2.0,1.1,4.1,,-0.1,0.1,0.1,0.018000000000000002,,-5.9,1.3,-4.6,-0.1,2013,GSW,-0.04347826086956522,35.0,11.4,,,0.0,,
8,Terry Porter,38,10,131,7.2,0.449,0.114,0.9,7.1,4.0,10.4,1.7,0.0,,-0.1,0.1,0.0,0.01,,-3.8,-1.1,-4.8,-0.1,2002,SAS,-0.04347826086956522,12.0,15.5,,,0.486,,
4,Ryan Anderson,28,11,336,8.5,0.52,0.174,4.9,13.2,9.2,3.1,0.6,0.5,,0.1,0.3,0.4,0.057999999999999996,,-0.8,-2.0,-2.7,-0.1,2017,HOU,-0.04347826086956522,8.3,14.1,,,0.652,,
8,Tony Snell,23,11,140,6.4,0.47,0.091,0.8,12.3,6.7,7.0,0.0,1.7,,0.0,0.1,0.1,0.032,,-3.0,-1.1,-4.1,-0.1,2015,CHI,-0.04347826086956522,9.9,16.5,,,0.614,,
9,Aaron Brooks,30,12,132,6.8,0.42100000000000004,0.115,2.5,12.2,7.5,14.9,1.2,0.6,,-0.2,0.2,-0.1,-0.028999999999999998,,-4.4,-2.2,-6.6,-0.1,2015,CHI,-0.04347826086956522,12.3,25.2,,,0.426,,
6,Winston Garland,28,12,246,10.1,0.473,0.23,3.1,11.5,7.7,19.4,3.4,0.0,,-0.2,0.4,0.2,0.033,,-4.3,1.4,-2.8,-0.1,1993,HOU,-0.04347826086956523,21.3,19.2,,,0.013999999999999999,,
7,Scott Brooks,27,12,197,8.3,0.49200000000000005,0.31,0.6,4.8,2.9,22.8,2.4,0.0,,0.0,0.2,0.2,0.047,,-3.5,0.0,-3.5,-0.1,1993,HOU,-0.04347826086956523,21.4,14.1,,,0.31,,
7,Malik Rose,24,17,194,6.6,0.465,0.684,11.2,12.9,12.1,2.6,2.0,1.5,,0.0,0.4,0.4,0.1,,-6.4,0.6,-5.8,-0.2,1999,SAS,-0.04444444444444445,16.8,15.2,,,0.0,,
7,Eddie Johnson,33,19,382,11.0,0.45799999999999996,0.14800000000000002,4.9,9.1,6.9,7.6,0.4,0.2,,0.1,0.0,0.1,0.015,,-1.0,-3.6,-4.5,-0.2,1993,SEA,-0.04444444444444445,7.8,28.0,,,0.171,,
5,Jason Collins,25,11,266,5.7,0.444,0.42100000000000004,8.3,10.8,9.6,11.2,0.6,2.9,,0.0,0.3,0.3,0.055,,-4.3,1.6,-2.8,-0.1,2004,NJN,-0.04545454545454544,25.0,10.6,,,0.0,,
6,Rodney Rogers,32,11,228,7.4,0.415,0.278,4.9,22.4,14.1,10.1,1.4,1.0,,-0.3,0.4,0.1,0.026000000000000002,,-3.8,0.2,-3.6,-0.1,2004,NJN,-0.04545454545454544,17.4,20.2,,,0.306,,
3,Ronald Murray,26,13,399,7.8,0.41600000000000004,0.28600000000000003,3.3,9.2,6.3,8.8,1.3,0.4,,-0.1,0.3,0.2,0.025,,-2.9,-0.3,-3.2,-0.1,2006,CLE,-0.045454545454545456,6.7,16.2,,,0.214,,
9,Damon Jones,29,13,181,4.3,0.43200000000000005,0.154,1.3,9.1,5.3,10.3,0.6,0.0,,0.0,0.1,0.1,0.034,,-3.7,0.5,-3.3,-0.1,2006,CLE,-0.045454545454545456,9.8,8.1,,,0.6920000000000001,,
8,Eddie House,27,14,130,4.6,0.409,0.077,0.0,8.2,4.1,6.9,0.4,1.1,,-0.3,0.0,-0.3,-0.109,,-5.2,-2.7,-7.9,-0.2,2006,PHO,-0.045454545454545456,8.5,21.3,,,0.26899999999999996,,
8,John Johnson,29,12,146,10.4,0.429,0.24600000000000002,5.2,16.9,11.0,7.9,1.3,0.0,,0.0,0.0,0.0,0.004,,-3.8,-0.6,-4.4,-0.1,1977,HOU,-0.045454545454545456,,,,,,,
5,Brian Grant,31,13,399,10.9,0.442,0.14300000000000002,12.9,19.3,16.1,4.7,1.0,1.7,,0.1,0.5,0.6,0.078,,-2.5,-0.3,-2.8,-0.1,2004,MIA,-0.045454545454545456,14.7,14.7,,,0.01,,
7,John Battle,29,15,202,8.5,0.483,0.28,2.5,4.4,3.5,11.8,1.3,0.3,,-0.3,0.1,-0.2,-0.036000000000000004,,-3.3,-2.5,-5.8,-0.2,1992,CLE,-0.045454545454545456,16.3,24.7,,,0.024,,
9,Dante Exum,22,10,114,8.0,0.551,0.293,3.7,9.5,6.6,14.4,0.4,0.8,,-0.2,0.1,-0.1,-0.032,,-4.4,-1.8,-6.2,-0.1,2018,UTA,-0.04545454545454546,24.5,23.7,,,0.171,,
7,Hubert Davis,24,11,184,3.8,0.47100000000000003,0.042,0.0,4.9,2.5,8.2,0.3,2.3,,-0.2,0.2,0.0,0.005,,-3.3,-1.9,-5.2,-0.1,1995,NYK,-0.04545454545454546,15.5,15.5,,,0.563,,
7,Kevin Gamble,25,11,238,7.7,0.506,0.2,1.5,4.6,3.1,11.0,0.8,0.5,,0.1,0.0,0.1,0.021,,-2.1,-1.2,-3.3,-0.1,1991,BOS,-0.04545454545454546,9.7,13.3,,,0.0,,
9,Derek Smith,29,10,86,5.4,0.534,0.667,2.8,8.9,6.0,7.8,1.8,0.7,,-0.1,0.1,0.0,-0.013999999999999999,,-6.2,0.5,-5.8,-0.1,1991,BOS,-0.04545454545454546,22.8,17.9,,,0.048,,
7,Will Perdue,29,10,176,10.6,0.541,0.568,13.0,20.3,16.7,5.2,0.3,1.4,,0.1,0.2,0.3,0.07200000000000001,,-2.9,-1.2,-4.1,-0.1,1995,CHI,-0.04545454545454546,17.8,14.8,,,0.0,,
5,Luc Longley,26,10,204,8.6,0.515,0.2,3.7,15.2,9.6,8.4,1.9,2.1,,0.0,0.3,0.2,0.057,,-5.0,1.6,-3.4,-0.1,1995,CHI,-0.04545454545454546,15.5,14.6,,,0.0,,
9,Jason Smith,30,13,157,8.6,0.565,0.359,7.3,14.0,10.7,3.6,0.6,4.1,,0.0,0.1,0.2,0.047,,-4.5,-1.0,-5.5,-0.1,2017,WAS,-0.04545454545454546,18.1,15.1,,,0.256,,
8,Shawn Bradley,30,17,246,7.1,0.44299999999999995,0.24,10.2,18.9,14.5,2.8,0.6,4.4,,-0.1,0.1,0.0,0.001,,-4.6,-0.6,-5.2,-0.2,2003,DAL,-0.04651162790697674,21.3,12.8,,,0.02,,
5,Kevin Duckworth,25,15,453,9.0,0.475,0.24600000000000002,6.5,15.0,10.6,5.7,0.5,1.2,,-0.4,0.4,0.1,0.006999999999999999,,-3.1,-0.9,-3.9,-0.2,1990,POR,-0.04761904761904761,13.7,21.7,,,0.0,,
8,Drew Gooden,32,10,146,9.5,0.409,0.21100000000000002,15.8,17.5,16.7,4.5,1.1,2.2,,0.0,0.3,0.3,0.09699999999999999,,-4.1,-1.6,-5.7,-0.1,2014,WAS,-0.047619047619047616,8.8,14.7,,,0.105,,
9,Andre Miller,37,11,108,9.5,0.489,0.22,2.1,9.7,5.9,15.6,1.5,0.0,,-0.1,0.2,0.1,0.025,,-3.2,-1.3,-4.5,-0.1,2014,WAS,-0.047619047619047616,15.1,23.2,,,0.073,,
5,Mahmoud Abdul-Rauf,24,12,339,11.8,0.462,0.201,1.1,5.0,3.1,18.0,0.8,0.2,,0.2,0.1,0.3,0.042,,-0.8,-1.9,-2.7,-0.1,1994,DEN,-0.047619047619047616,7.7,24.8,,,0.24,,
6,Jim Chones,30,16,439,7.3,0.44799999999999995,0.28800000000000003,7.9,17.3,12.7,7.8,0.9,0.8,,-0.2,0.4,0.2,0.025,,-2.6,-1.1,-3.8,-0.2,1980,LAL,-0.048780487804878044,19.4,14.8,,,0.0,,
7,Jordan Hill,24,12,217,14.1,0.475,0.302,18.9,18.6,18.7,0.7,0.7,2.6,,0.3,0.1,0.4,0.08900000000000001,,-1.7,-2.3,-4.0,-0.1,2012,LAL,-0.04999999999999999,10.4,14.0,,,0.0,,
11,Russ Schoene,26,14,123,7.7,0.466,0.429,5.0,20.1,11.8,3.1,0.4,2.1,,0.1,0.1,0.2,0.066,,-3.0,-0.6,-3.7,-0.1,1987,SEA,-0.05,5.7,11.7,,,0.214,,
5,Maurice Lucas,34,14,265,10.4,0.45899999999999996,0.42200000000000004,7.3,21.4,13.7,9.6,2.2,1.2,,-0.2,0.4,0.2,0.036000000000000004,,-3.3,0.2,-3.1,-0.1,1987,SEA,-0.05,14.4,19.2,,,0.011000000000000001,,
9,Ennis Whatley,31,11,113,5.4,0.381,0.28600000000000003,2.9,11.3,7.0,16.4,3.4,0.0,,-0.2,0.2,0.0,-0.019,,-7.9,1.8,-6.2,-0.1,1994,ATL,-0.05000000000000002,22.2,16.5,,,0.0,,
4,Keith Van Horn,27,12,402,10.2,0.507,0.273,7.5,19.5,13.7,3.8,1.4,0.4,,0.0,0.5,0.5,0.059000000000000004,,-1.1,-1.5,-2.6,-0.1,2003,PHI,-0.05000000000000002,17.4,17.7,,,0.29100000000000004,,
8,Greg Buckner,26,10,112,4.3,0.397,0.129,3.4,14.8,9.3,4.5,0.5,1.6,,-0.1,0.1,0.0,0.006,,-4.4,-1.0,-5.4,-0.1,2003,PHI,-0.05000000000000002,8.4,15.2,,,0.29,,
9,Monty Williams,31,10,96,3.6,0.384,0.174,9.2,9.9,9.6,0.0,1.2,0.0,,-0.1,0.1,0.0,-0.024,,-4.7,-2.8,-7.6,-0.1,2003,PHI,-0.05000000000000002,13.9,14.3,,,0.043,,
4,Sasha PavloviÄ‡,23,20,616,6.7,0.447,0.19,2.5,7.3,4.9,9.5,1.7,0.7,,-0.7,0.8,0.1,0.01,,-3.9,0.3,-3.6,-0.2,2007,CLE,-0.05128205128205129,14.9,18.8,,,0.307,,
11,Jacque Vaughn,32,14,91,-2.6,0.273,0.0,2.5,8.8,5.7,13.2,1.2,0.0,,-0.4,0.1,-0.3,-0.135,,-11.3,-0.4,-11.7,-0.2,2008,SAS,-0.051282051282051294,24.1,15.2,,,0.045,,
2,J.R. Smith,32,22,706,6.7,0.486,0.11800000000000001,1.6,8.6,5.1,5.3,1.6,0.5,,-0.1,0.4,0.3,0.017,,-2.3,-0.6,-2.8,-0.2,2018,CLE,-0.052631578947368425,8.8,14.1,,,0.642,,
6,Chris Childs,30,10,254,7.1,0.488,0.259,2.4,10.1,6.2,22.8,1.3,0.0,,-0.2,0.2,0.0,-0.005,,-3.4,-0.2,-3.6,-0.1,1998,NYK,-0.052631578947368425,26.3,16.6,,,0.22399999999999998,,
3,Dan Majerle,28,10,410,9.7,0.45899999999999996,0.126,3.8,8.2,5.8,8.2,1.4,0.7,,0.2,-0.1,0.2,0.019,,-1.0,-1.4,-2.4,-0.1,1994,PHO,-0.052631578947368425,6.9,15.1,,,0.465,,
7,Joe Meriweather,27,10,199,9.0,0.508,0.28600000000000003,7.0,11.3,9.1,3.9,1.3,2.1,,0.0,0.2,0.3,0.064,,-3.3,-0.3,-3.7,-0.1,1981,KCK,-0.05263157894736844,14.0,14.7,,,0.0,,
7,Craig Hodges,29,16,254,4.8,0.469,0.054000000000000006,2.8,5.8,4.2,9.8,0.8,0.0,,-0.2,0.2,0.0,0.003,,-3.2,-1.8,-5.0,-0.2,1990,CHI,-0.05405405405405406,15.6,15.6,,,0.5539999999999999,,
8,Rick Mahorn,29,23,409,4.4,0.381,0.21100000000000002,5.4,19.9,12.7,4.5,0.6,1.6,,-0.5,0.8,0.3,0.034,,-5.3,0.4,-4.9,-0.3,1988,DET,-0.05454545454545454,14.0,12.5,,,0.0,,
8,Terry Cummings,31,10,138,12.3,0.456,0.114,14.6,17.6,16.2,6.2,1.1,0.5,,-0.1,0.2,0.1,0.035,,-3.1,-1.4,-4.5,-0.1,1993,SAS,-0.05555555555555556,9.8,26.2,,,0.013999999999999999,,
6,NenÃª HilÃ¡rio,32,10,257,11.1,0.45899999999999996,0.303,10.9,16.8,13.9,9.2,1.8,0.9,,0.0,0.4,0.4,0.07400000000000001,,-3.2,0.5,-2.8,-0.1,2015,WAS,-0.05555555555555556,14.0,17.3,,,0.0,,
7,Ramon Sessions,28,10,218,9.6,0.479,0.271,1.0,10.6,6.0,16.2,0.9,0.4,,0.1,0.2,0.3,0.063,,-2.6,-0.7,-3.4,-0.1,2015,WAS,-0.05555555555555556,11.3,18.0,,,0.35700000000000004,,
9,Jason Collins,23,17,227,7.3,0.493,1.1520000000000001,11.4,8.7,10.1,4.5,1.1,2.1,,0.1,0.2,0.3,0.066,,-4.6,-0.1,-4.7,-0.2,2002,NJN,-0.05555555555555556,19.4,12.1,,,0.0,,
5,Kendrick Perkins,26,17,479,6.1,0.49,0.516,9.1,15.4,12.4,4.2,0.4,2.1,,-0.1,0.3,0.2,0.017,,-3.7,-0.3,-4.1,-0.2,2011,OKC,-0.05555555555555556,25.6,10.0,,,0.0,,
9,Jason Collins,32,12,158,3.8,0.599,0.5710000000000001,4.6,8.4,6.5,1.0,1.8,1.6,,0.0,0.1,0.2,0.048,,-6.2,1.5,-4.7,-0.1,2011,ATL,-0.05555555555555556,22.2,7.0,,,0.0,,
7,Byron Scott,33,17,298,7.0,0.473,0.36200000000000004,2.1,8.4,5.3,9.0,1.8,0.3,,-0.3,0.2,0.0,-0.006,,-3.0,-0.9,-4.0,-0.2,1995,IND,-0.055555555555555566,16.8,20.4,,,0.36200000000000004,,
9,Danny Granger,30,13,134,3.6,0.387,0.225,1.6,16.0,8.6,3.0,2.2,0.6,,-0.2,0.1,-0.1,-0.025,,-5.9,-0.8,-6.7,-0.2,2014,LAC,-0.055555555555555566,6.4,15.2,,,0.55,,
9,Sam Mitchell,31,17,223,6.5,0.445,0.43799999999999994,9.6,17.4,13.5,4.5,0.7,0.4,,-0.2,0.2,0.0,0.004,,-4.8,-1.2,-6.0,-0.2,1995,IND,-0.055555555555555566,15.5,18.8,,,0.031,,
8,Hubert Davis,23,23,396,5.6,0.44799999999999995,0.264,1.5,5.0,3.2,11.7,0.7,0.6,,-0.3,0.3,0.1,0.011000000000000001,,-3.6,-1.1,-4.7,-0.3,1994,NYK,-0.05660377358490565,14.5,18.5,,,0.289,,
7,Jason Caffey,27,18,297,8.3,0.444,0.49200000000000005,11.9,15.0,13.6,7.3,0.5,1.2,,0.1,0.2,0.3,0.040999999999999995,,-3.2,-1.6,-4.8,-0.2,2001,MIL,-0.05714285714285715,16.4,14.3,,,0.0,,
7,Mike Brown,28,16,274,9.0,0.494,0.547,10.3,19.2,14.9,6.1,0.4,0.5,,0.0,0.2,0.2,0.037000000000000005,,-3.3,-1.4,-4.8,-0.2,1992,UTA,-0.05714285714285715,14.7,18.1,,,0.0,,
6,Mike Bibby,32,20,415,3.6,0.373,0.042,1.5,8.8,5.3,9.1,1.5,1.2,,-0.6,0.4,-0.2,-0.028999999999999998,,-4.0,-0.6,-4.6,-0.3,2011,MIA,-0.05769230769230768,14.8,13.5,,,0.688,,
7,Donald Royal,28,18,198,2.6,0.44299999999999995,0.606,3.6,7.7,5.7,6.3,0.8,0.0,,-0.3,0.0,-0.2,-0.052000000000000005,,-5.7,-2.0,-7.7,-0.3,1995,ORL,-0.05769230769230769,23.7,12.7,,,0.0,,
6,Jay Vincent,26,10,204,11.9,0.465,0.34299999999999997,8.3,13.7,11.0,10.5,1.0,0.3,,-0.1,0.1,-0.1,-0.013000000000000001,,-1.4,-3.1,-4.5,-0.1,1986,DAL,-0.058823529411764705,13.0,27.0,,,0.0,,
2,Vernon Maxwell,28,23,880,10.4,0.47100000000000003,0.172,1.7,8.3,5.2,17.6,1.2,0.2,,-0.2,0.5,0.3,0.017,,-2.0,-1.2,-3.2,-0.3,1994,HOU,-0.058823529411764705,12.7,20.5,,,0.439,,
4,Truck Robinson,32,12,362,8.1,0.527,0.203,9.7,20.4,15.1,2.6,0.9,1.4,,-0.2,0.3,0.1,0.013999999999999999,,-2.7,-0.2,-2.9,-0.1,1984,NYK,-0.058823529411764705,25.1,12.3,,,0.0,,
7,Louis Orr,25,12,229,8.8,0.466,0.271,10.9,13.7,12.3,3.6,0.8,0.2,,0.1,0.1,0.2,0.034,,-2.4,-1.2,-3.6,-0.1,1984,NYK,-0.058823529411764705,11.3,16.0,,,0.0,,
9,Brian Roberts,30,10,36,1.1,0.344,0.667,2.8,0.0,1.4,11.7,0.0,0.0,,0.0,0.0,-0.1,-0.075,,-7.4,-4.7,-12.1,-0.1,2016,POR,-0.05882352941176471,7.9,15.0,,,0.444,,
5,Erick Dampier,33,10,255,9.8,0.63,0.583,12.6,16.6,14.7,4.2,0.8,2.9,,0.1,0.1,0.2,0.045,,-2.8,-0.5,-3.2,-0.1,2009,DAL,-0.05882352941176471,29.6,11.9,,,0.0,,
6,Jamal Crawford,34,14,379,10.0,0.447,0.161,1.7,6.6,4.2,11.1,1.7,0.7,,-0.3,0.1,-0.2,-0.02,,-1.4,-2.2,-3.6,-0.2,2015,LAC,-0.05882352941176471,7.9,24.8,,,0.39799999999999996,,
7,John Paxson,27,10,165,6.9,0.42,0.075,0.0,2.7,1.3,26.8,0.3,0.4,,0.0,0.1,0.1,0.031,,-3.1,-1.1,-4.2,-0.1,1988,CHI,-0.05882352941176471,8.4,15.9,,,0.226,,
7,Felton Spencer,28,18,276,6.2,0.44799999999999995,0.17,11.8,13.1,12.4,1.1,1.0,7.2,,-0.3,0.5,0.2,0.033,,-6.9,1.0,-5.9,-0.3,1996,UTA,-0.05882352941176472,25.0,13.3,,,0.019,,
8,Fred Jones,25,13,234,5.4,0.444,0.24100000000000002,0.5,11.2,5.8,10.5,1.9,0.7,,-0.4,0.4,0.0,-0.004,,-3.3,-0.2,-3.6,-0.1,2005,IND,-0.05882352941176472,20.1,15.5,,,0.426,,
4,Bill Cartwright,31,17,583,10.1,0.546,0.541,6.9,16.7,12.1,5.4,0.8,1.4,,0.0,0.8,0.7,0.057999999999999996,,-2.7,-0.7,-3.4,-0.2,1989,CHI,-0.060606060606060615,18.3,17.5,,,0.0,,
8,Charles Davis,30,17,191,5.7,0.451,0.191,10.3,15.7,13.1,4.0,1.1,0.4,,-0.2,0.2,0.0,0.005,,-4.6,-1.1,-5.8,-0.2,1989,CHI,-0.060606060606060615,20.3,15.2,,,0.128,,
8,Tom Chambers,34,16,325,7.9,0.424,0.299,5.6,10.4,8.0,6.1,0.9,2.1,,0.0,0.2,0.2,0.034,,-3.5,-0.8,-4.2,-0.2,1994,UTA,-0.060606060606060615,6.8,17.0,,,0.07200000000000001,,
6,John Johnson,30,22,596,10.0,0.45399999999999996,0.205,5.9,11.1,8.5,14.1,0.6,0.5,,-0.2,0.5,0.2,0.019,,-1.8,-1.4,-3.2,-0.2,1978,SEA,-0.060606060606060615,17.6,20.0,,,,,
4,Felton Spencer,26,16,492,10.8,0.5,0.47600000000000003,14.1,17.6,15.8,2.3,0.3,3.1,,0.3,0.5,0.8,0.079,,-2.8,-1.1,-3.9,-0.2,1994,UTA,-0.060606060606060615,15.9,14.4,,,0.0,,
7,Bill Hanzlik,30,11,212,7.3,0.43,0.46399999999999997,5.2,9.8,7.3,15.7,1.1,2.5,,-0.2,0.1,0.0,-0.008,,-4.3,0.7,-3.6,-0.1,1988,DEN,-0.0625,17.2,15.8,,,0.14300000000000002,,
8,Semi Ojeleye,23,17,230,2.9,0.44299999999999995,0.212,1.9,12.3,7.0,1.2,0.7,0.0,,-0.1,0.2,0.1,0.027999999999999997,,-5.4,0.3,-5.2,-0.2,2018,BOS,-0.0625,5.3,7.6,,,0.667,,
8,Sean Rooks,26,10,140,12.8,0.604,0.75,11.1,12.7,11.9,8.6,1.6,2.2,,0.2,0.1,0.3,0.08900000000000001,,-4.6,0.4,-4.2,-0.1,1996,ATL,-0.0625,19.5,15.9,,,0.0,,
5,Kevin Grevey,25,19,527,9.6,0.43700000000000006,0.207,4.7,4.3,4.5,8.8,1.4,0.7,,-0.2,0.3,0.0,0.004,,-2.2,-1.0,-3.2,-0.2,1979,WSB,-0.0625,12.5,23.8,,,,,
7,Bonzi Wells,31,12,170,5.2,0.369,0.105,2.7,17.5,10.2,7.2,1.3,1.6,,-0.4,0.2,-0.2,-0.059000000000000004,,-6.4,-0.5,-6.9,-0.2,2008,NOH,-0.0625,9.1,18.8,,,0.035,,
7,Terry Teagle,30,18,274,7.4,0.428,0.256,3.6,8.8,6.2,6.5,1.5,0.9,,-0.5,0.2,-0.3,-0.05,,-4.5,-1.5,-6.0,-0.3,1991,LAL,-0.06382978723404253,10.3,25.6,,,0.0,,
8,Greg Foster,29,20,335,5.6,0.465,0.057999999999999996,7.6,16.1,12.1,2.6,0.3,1.2,,-0.4,0.5,0.1,0.019,,-4.8,-0.5,-5.3,-0.3,1998,UTA,-0.06382978723404253,16.9,15.5,,,0.023,,
6,Bob McAdoo,33,19,398,12.2,0.508,0.244,7.5,15.4,11.8,4.6,1.0,3.4,,-0.1,0.6,0.5,0.055,,-3.4,-1.1,-4.5,-0.3,1985,LAL,-0.06382978723404255,13.0,23.9,,,0.005,,
10,Rod Foster,23,16,128,2.8,0.33799999999999997,0.231,5.5,6.1,5.8,17.2,1.9,0.5,,-0.3,0.1,-0.3,-0.099,,-6.8,-1.1,-7.9,-0.2,1984,PHO,-0.06666666666666667,23.2,18.4,,,0.128,,
5,Nick Van Exel,26,13,367,11.5,0.44799999999999995,0.265,2.9,7.7,5.3,24.3,1.2,0.2,,0.2,-0.1,0.1,0.009000000000000001,,0.0,-3.8,-3.8,-0.2,1998,LAL,-0.06666666666666667,11.5,24.1,,,0.46399999999999997,,
5,Rick Mahorn,31,10,342,9.0,0.48200000000000004,0.302,6.0,19.2,12.3,4.3,1.1,1.5,,0.0,0.2,0.1,0.021,,-2.9,-0.6,-3.5,-0.1,1990,PHI,-0.06666666666666667,11.8,14.3,,,0.012,,
6,Ron Anderson,31,10,256,11.6,0.527,0.32299999999999995,2.7,15.3,8.7,8.6,0.8,0.0,,0.1,0.0,0.1,0.026000000000000002,,-1.8,-1.1,-3.0,-0.1,1990,PHI,-0.06666666666666667,12.4,21.0,,,0.054000000000000006,,
7,Zaza Pachulia,25,11,161,12.6,0.56,0.6859999999999999,13.0,15.2,14.0,3.1,0.7,3.9,,0.2,0.1,0.3,0.078,,-3.1,-0.6,-3.7,-0.1,2010,ATL,-0.06666666666666668,16.5,16.1,,,0.0,,
10,Joe Wolf,31,11,85,0.6,0.40399999999999997,0.174,1.5,7.4,4.5,3.4,0.7,0.0,,-0.1,0.0,-0.1,-0.08199999999999999,,-8.8,-2.2,-11.0,-0.2,1996,ORL,-0.06896551724137931,13.9,16.0,,,0.13,,
7,Ralph Simpson,28,13,225,11.8,0.485,0.242,2.3,6.2,4.3,23.4,0.8,0.5,,0.1,0.0,0.1,0.019,,-1.4,-1.5,-2.9,-0.1,1978,DEN,-0.07142857142857142,16.7,21.1,,,,,
9,Charles Davis,27,12,145,6.6,0.449,0.345,7.2,13.1,10.1,5.7,1.3,0.0,,-0.2,0.1,-0.1,-0.034,,-5.2,-2.8,-8.0,-0.2,1986,MIL,-0.07142857142857144,15.2,22.5,,,0.017,,
7,Mark Landsberger,24,16,195,7.0,0.384,0.087,14.0,23.9,19.0,1.3,0.7,0.6,,-0.1,0.2,0.1,0.024,,-3.8,-3.5,-7.3,-0.3,1980,LAL,-0.07317073170731705,12.2,16.5,,,0.013999999999999999,,
6,Kevin Willis,34,16,295,9.3,0.456,0.4,9.2,20.4,15.0,6.2,1.6,1.0,,-0.3,0.2,0.0,-0.003,,-5.4,-0.7,-6.1,-0.3,1997,HOU,-0.07317073170731708,16.5,20.9,,,0.011000000000000001,,
9,Travis Best,26,11,150,7.4,0.445,0.28300000000000003,5.9,7.7,6.9,24.5,1.5,0.5,,0.0,0.1,0.0,0.012,,-4.6,-1.6,-6.2,-0.2,1999,IND,-0.07407407407407407,21.3,20.8,,,0.217,,
8,Tom Chambers,33,24,376,9.9,0.461,0.327,7.3,12.5,10.0,5.1,0.8,1.7,,-0.3,0.2,-0.1,-0.009000000000000001,,-4.2,-2.4,-6.6,-0.4,1993,PHO,-0.07407407407407407,12.1,25.5,,,0.03,,
6,Jim Paxson,30,15,188,2.2,0.369,0.33899999999999997,0.7,5.1,2.9,8.5,1.7,0.7,,-0.5,0.2,-0.3,-0.08900000000000001,,-6.9,-1.9,-8.8,-0.3,1988,BOS,-0.07500000000000001,15.0,19.2,,,0.034,,
5,Kiki Vandeweghe,31,10,236,8.4,0.485,0.135,3.4,2.6,3.0,8.4,1.1,0.5,,0.0,-0.1,0.0,-0.006999999999999999,,-1.4,-2.3,-3.6,-0.1,1990,NYK,-0.07692307692307693,8.2,15.7,,,0.17600000000000002,,
7,Taj Gibson,27,12,206,12.3,0.515,0.33299999999999996,8.7,12.9,10.7,3.5,1.1,2.4,,0.2,0.1,0.3,0.059000000000000004,,-3.4,-0.1,-3.5,-0.1,2013,CHI,-0.07692307692307693,10.6,19.4,,,0.03,,
8,Lindsey Hunter,30,18,289,5.1,0.308,0.111,0.8,10.4,5.8,18.3,2.6,0.7,,-0.7,0.3,-0.4,-0.068,,-5.3,-0.7,-6.0,-0.3,2001,MIL,-0.08571428571428572,11.1,18.8,,,0.535,,
8,Danny Schayes,35,10,146,3.3,0.446,0.276,3.3,12.4,7.9,7.5,1.1,1.6,,-0.1,0.1,0.0,-0.013000000000000001,,-7.2,0.1,-7.0,-0.2,1995,PHO,-0.08695652173913043,19.7,12.4,,,0.034,,
6,Leandro Barbosa,29,11,223,5.3,0.402,0.16399999999999998,2.6,9.8,6.2,10.9,1.2,0.4,,-0.3,0.2,-0.1,-0.026000000000000002,,-4.3,-0.6,-4.9,-0.2,2012,IND,-0.08695652173913045,14.2,18.9,,,0.27399999999999997,,
4,Tyrone Hill,32,23,742,8.4,0.455,0.33299999999999996,8.1,17.8,12.9,2.2,1.0,1.3,,0.1,0.6,0.6,0.040999999999999995,,-3.4,-0.8,-4.3,-0.4,2001,PHI,-0.08888888888888888,12.5,12.9,,,0.006,,
8,Aaron Williams,32,11,149,4.4,0.561,0.303,5.8,11.2,8.6,5.3,0.0,3.6,,-0.1,0.2,0.1,0.019,,-8.3,0.6,-7.7,-0.2,2004,NJN,-0.09090909090909088,28.6,16.6,,,0.0,,
7,Monta Ellis,21,11,238,8.6,0.466,0.341,3.6,8.2,5.9,6.8,2.1,0.7,,-0.3,0.1,-0.2,-0.040999999999999995,,-4.2,-1.1,-5.3,-0.2,2007,GSW,-0.09090909090909091,17.5,21.2,,,0.11,,
